;Query.accession;Query.sequence.length;Subject.seq.id;Subject.accession;Subject.sequence.length;evalue;Bit.Score;Raw.Score;Alignment.length;Percentage.of.identical.matches;Number.of.identical.matches;Number.of.mismatches;Number.of.positive.scoring.matches;Total.number.of.gaps;Taxonomy.ID;Scientific.name;Subject.blast.name;Subject.common.name;Domain;Phylum;Class;Order;Family;Genus;Species
42340;ASV_0552;199;gi|3057019831|gb|PQ835386.1|;PQ835386;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42341;ASV_0552;199;gi|3057019830|gb|PQ835385.1|;PQ835385;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42342;ASV_0552;199;gi|3057019829|gb|PQ835384.1|;PQ835384;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42343;ASV_0552;199;gi|3057019828|gb|PQ835383.1|;PQ835383;16572;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42344;ASV_0552;199;gi|3057019827|gb|PQ835382.1|;PQ835382;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42345;ASV_0552;199;gi|3057019826|gb|PQ835381.1|;PQ835381;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42346;ASV_0552;199;gi|3057019825|gb|PQ835380.1|;PQ835380;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42347;ASV_0552;199;gi|3057019823|gb|PQ835378.1|;PQ835378;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42348;ASV_0552;199;gi|3057019822|gb|PQ835377.1|;PQ835377;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42349;ASV_0552;199;gi|3057019821|gb|PQ835376.1|;PQ835376;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42350;ASV_0552;199;gi|3057019820|gb|PQ835375.1|;PQ835375;16567;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42351;ASV_0552;199;gi|3057019819|gb|PQ835374.1|;PQ835374;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42352;ASV_0552;199;gi|3057019818|gb|PQ835373.1|;PQ835373;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42353;ASV_0552;199;gi|3057019817|gb|PQ835372.1|;PQ835372;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42354;ASV_0552;199;gi|3057019816|gb|PQ835371.1|;PQ835371;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42355;ASV_0552;199;gi|3057019815|gb|PQ835370.1|;PQ835370;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42356;ASV_0552;199;gi|3057019814|gb|PQ835369.1|;PQ835369;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42357;ASV_0552;199;gi|3057019813|gb|PQ835368.1|;PQ835368;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42358;ASV_0552;199;gi|3057019812|gb|PQ835367.1|;PQ835367;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42359;ASV_0552;199;gi|3057019811|gb|PQ835366.1|;PQ835366;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42360;ASV_0552;199;gi|3057019810|gb|PQ835365.1|;PQ835365;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42361;ASV_0552;199;gi|3057019809|gb|PQ835364.1|;PQ835364;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42362;ASV_0552;199;gi|3057019808|gb|PQ835363.1|;PQ835363;16567;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42363;ASV_0552;199;gi|3057019807|gb|PQ835362.1|;PQ835362;16572;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42364;ASV_0552;199;gi|3057019806|gb|PQ835361.1|;PQ835361;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42365;ASV_0552;199;gi|3057019805|gb|PQ835360.1|;PQ835360;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42366;ASV_0552;199;gi|3057019804|gb|PQ835359.1|;PQ835359;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42367;ASV_0552;199;gi|3057019803|gb|PQ835358.1|;PQ835358;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42368;ASV_0552;199;gi|3057019802|gb|PQ835357.1|;PQ835357;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42369;ASV_0552;199;gi|3057019800|gb|PQ835355.1|;PQ835355;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42370;ASV_0552;199;gi|3057019799|gb|PQ835354.1|;PQ835354;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42371;ASV_0552;199;gi|3057019798|gb|PQ835353.1|;PQ835353;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42372;ASV_0552;199;gi|3057019797|gb|PQ835352.1|;PQ835352;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42373;ASV_0552;199;gi|3057019796|gb|PQ835351.1|;PQ835351;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42374;ASV_0552;199;gi|3057019795|gb|PQ835350.1|;PQ835350;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42375;ASV_0552;199;gi|3057019794|gb|PQ835349.1|;PQ835349;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42376;ASV_0552;199;gi|3057019793|gb|PQ835348.1|;PQ835348;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42377;ASV_0552;199;gi|3057019792|gb|PQ835347.1|;PQ835347;16567;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42378;ASV_0552;199;gi|3057019791|gb|PQ835346.1|;PQ835346;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42379;ASV_0552;199;gi|3057019790|gb|PQ835345.1|;PQ835345;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42380;ASV_0552;199;gi|3057019789|gb|PQ835344.1|;PQ835344;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42381;ASV_0552;199;gi|3057019788|gb|PQ835343.1|;PQ835343;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42382;ASV_0552;199;gi|3057019787|gb|PQ835342.1|;PQ835342;16567;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42383;ASV_0552;199;gi|3057019786|gb|PQ835341.1|;PQ835341;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42384;ASV_0552;199;gi|3057019785|gb|PQ835340.1|;PQ835340;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42385;ASV_0552;199;gi|3057019784|gb|PQ835339.1|;PQ835339;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42386;ASV_0552;199;gi|3057019783|gb|PQ835338.1|;PQ835338;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42387;ASV_0552;199;gi|3057019782|gb|PQ835337.1|;PQ835337;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42388;ASV_0552;199;gi|3057019781|gb|PQ835336.1|;PQ835336;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42389;ASV_0552;199;gi|3057019780|gb|PQ835335.1|;PQ835335;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42390;ASV_0552;199;gi|3057019779|gb|PQ835334.1|;PQ835334;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42391;ASV_0552;199;gi|3057019778|gb|PQ835333.1|;PQ835333;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42392;ASV_0552;199;gi|3057019777|gb|PQ835332.1|;PQ835332;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42393;ASV_0552;199;gi|3057019775|gb|PQ835330.1|;PQ835330;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42394;ASV_0552;199;gi|3057019774|gb|PQ835329.1|;PQ835329;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42395;ASV_0552;199;gi|3057019772|gb|PQ835327.1|;PQ835327;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42396;ASV_0552;199;gi|3057019771|gb|PQ835326.1|;PQ835326;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42397;ASV_0552;199;gi|3057019769|gb|PQ835324.1|;PQ835324;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42398;ASV_0552;199;gi|3057019768|gb|PQ835323.1|;PQ835323;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42399;ASV_0552;199;gi|3057019767|gb|PQ835322.1|;PQ835322;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42400;ASV_0552;199;gi|3057019766|gb|PQ835321.1|;PQ835321;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42401;ASV_0552;199;gi|3057019765|gb|PQ835320.1|;PQ835320;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42402;ASV_0552;199;gi|3057019764|gb|PQ835319.1|;PQ835319;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42403;ASV_0552;199;gi|3057019763|gb|PQ835318.1|;PQ835318;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42404;ASV_0552;199;gi|3057019762|gb|PQ835317.1|;PQ835317;16571;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42405;ASV_0552;199;gi|3057019761|gb|PQ835316.1|;PQ835316;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42406;ASV_0552;199;gi|3057019759|gb|PQ835314.1|;PQ835314;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42407;ASV_0552;199;gi|3057019757|gb|PQ835312.1|;PQ835312;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42408;ASV_0552;199;gi|3057019756|gb|PQ835311.1|;PQ835311;16569;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42409;ASV_0552;199;gi|3057019754|gb|PQ835309.1|;PQ835309;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42410;ASV_0552;199;gi|3057019753|gb|PQ835308.1|;PQ835308;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42411;ASV_0552;199;gi|3057019752|gb|PQ835307.1|;PQ835307;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42412;ASV_0552;199;gi|3057019751|gb|PQ835306.1|;PQ835306;16567;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42413;ASV_0552;199;gi|3057019750|gb|PQ835305.1|;PQ835305;16567;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42414;ASV_0552;199;gi|3057019748|gb|PQ835303.1|;PQ835303;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42415;ASV_0552;199;gi|3057019747|gb|PQ835302.1|;PQ835302;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42416;ASV_0552;199;gi|3057019746|gb|PQ835301.1|;PQ835301;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42417;ASV_0552;199;gi|3057019745|gb|PQ835300.1|;PQ835300;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42418;ASV_0552;199;gi|3057019744|gb|PQ835299.1|;PQ835299;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42419;ASV_0552;199;gi|3057019743|gb|PQ835298.1|;PQ835298;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42420;ASV_0552;199;gi|3057019742|gb|PQ835297.1|;PQ835297;16570;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42421;ASV_0552;199;gi|3057019740|gb|PQ835295.1|;PQ835295;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42422;ASV_0552;199;gi|3057019739|gb|PQ835294.1|;PQ835294;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42423;ASV_0552;199;gi|3057019738|gb|PQ835293.1|;PQ835293;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42424;ASV_0552;199;gi|3057019737|gb|PQ835292.1|;PQ835292;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42425;ASV_0552;199;gi|3057019729|gb|PQ825734.1|;PQ825734;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42426;ASV_0552;199;gi|3057019728|gb|PQ825733.1|;PQ825733;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42427;ASV_0552;199;gi|3057019727|gb|PQ825732.1|;PQ825732;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42428;ASV_0552;199;gi|3057019726|gb|PQ825731.1|;PQ825731;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42429;ASV_0552;199;gi|3057019724|gb|PQ825729.1|;PQ825729;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42430;ASV_0552;199;gi|3057019723|gb|PQ825728.1|;PQ825728;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42431;ASV_0552;199;gi|3057019722|gb|PQ825727.1|;PQ825727;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42432;ASV_0552;199;gi|3057019720|gb|PQ825725.1|;PQ825725;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42433;ASV_0552;199;gi|3057019719|gb|PQ825724.1|;PQ825724;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42434;ASV_0552;199;gi|3057019718|gb|PQ825723.1|;PQ825723;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42435;ASV_0552;199;gi|3057019717|gb|PQ825722.1|;PQ825722;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42436;ASV_0552;199;gi|3057019716|gb|PQ825721.1|;PQ825721;16569;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42437;ASV_0552;199;gi|3057019715|gb|PQ825720.1|;PQ825720;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42438;ASV_0552;199;gi|3057019714|gb|PQ825719.1|;PQ825719;16567;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42439;ASV_0552;199;gi|3057019713|gb|PQ825718.1|;PQ825718;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42440;ASV_0552;199;gi|3057019712|gb|PQ825717.1|;PQ825717;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42441;ASV_0552;199;gi|3057019711|gb|PQ825716.1|;PQ825716;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42442;ASV_0552;199;gi|3057019710|gb|PQ825715.1|;PQ825715;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42443;ASV_0552;199;gi|3057019709|gb|PQ825714.1|;PQ825714;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42444;ASV_0552;199;gi|3057019708|gb|PQ825713.1|;PQ825713;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42445;ASV_0552;199;gi|3057019707|gb|PQ825712.1|;PQ825712;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42446;ASV_0552;199;gi|3057019706|gb|PQ825711.1|;PQ825711;16566;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42447;ASV_0552;199;gi|3057019704|gb|PQ825709.1|;PQ825709;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42448;ASV_0552;199;gi|3057019703|gb|PQ825708.1|;PQ825708;16568;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
